#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"E.coli and Shigella","33.69","""33.69"",""WUR_ESBL_2021-33.69""","PDT001467279.1","acrF=COMPLETE,ampC_C-42T=POINT,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT,sul2=COMPLETE,tet(B)=COMPLETE","ampC_C-42T=POINT,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,glpT_E448K=POINT,pmrB_Y358N=POINT,sul2=COMPLETE,tet(B)=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=S,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=R,ceftazidime=R,chloramphenicol=S,ciprofloxacin=S,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=R,temocillin=R,tetracycline=R,tigecycline=S,trimethoprim=S"
"E.coli and Shigella","36.13","""36.13"",""WUR_ESBL_2021-36.13""","PDT001467088.1","acrF=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=MISTRANSLATION,glpT_E448K=POINT,mdtM=COMPLETE,qnrS1=COMPLETE","blaCTX-M-15=COMPLETE,glpT_E448K=POINT,qnrS1=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=R,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=S,temocillin=S,tetracycline=S,tigecycline=S,trimethoprim=S"
"E.coli and Shigella","36.16","""36.16"",""WUR_ESBL_2021-36.16""","PDT001467089.1","acrF=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=MISTRANSLATION,glpT_E448K=POINT,mdtM=COMPLETE,qnrS1=COMPLETE","blaCTX-M-15=COMPLETE,glpT_E448K=POINT,qnrS1=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=R,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=S,temocillin=S,tetracycline=S,tigecycline=S,trimethoprim=S"
"E.coli and Shigella","35.35","""35.35"",""WUR_ESBL_2021-35.35""","PDT001467152.1","acrF=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=MISTRANSLATION,glpT_E448K=POINT,mdtM=COMPLETE,qnrS1=COMPLETE","blaCTX-M-15=COMPLETE,glpT_E448K=POINT,qnrS1=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=R,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=S,temocillin=S,tetracycline=S,tigecycline=S,trimethoprim=S"
"E.coli and Shigella","ESBL4465","""ESBL4465"",""WUR_ESBL_2021-ESBL4465""","PDT001467008.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-1=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,emrD=COMPLETE,glpT_E448K=POINT,gyrA_S83L=POINT,mph(A)=COMPLETE,parC_S80I=POINT,sul2=COMPLETE","aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-1=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,glpT_E448K=POINT,gyrA_S83L=POINT,mph(A)=COMPLETE,parC_S80I=POINT,sul2=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=R,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=R,sulfamethoxazole=R,temocillin=S,tetracycline=S,tigecycline=S,trimethoprim=S"
"E.coli and Shigella","35.67","""35.67"",""WUR_ESBL_2021-35.67""","PDT001467120.1","aac(3)-IVa=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL,dfrA14=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,lnu(G)=COMPLETE,mdtM=COMPLETE,mph(A)=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,pmrB_Y358N=POINT,tet(A)=COMPLETE,tet(M)=COMPLETE","aac(3)-IVa=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL,dfrA14=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,lnu(G)=COMPLETE,mph(A)=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,pmrB_Y358N=POINT,tet(A)=COMPLETE,tet(M)=COMPLETE","amikacin=S,ampicillin=R,azithromycin=R,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=R,ciprofloxacin=R,colistin=S,ertapenem=R,gentamicin=R,imipenem=S,meropenem=S,nalidixic acid=R,sulfamethoxazole=S,temocillin=S,tetracycline=R,tigecycline=S,trimethoprim=R"
"E.coli and Shigella","ESBL4440","""ESBL4440"",""WUR_ESBL_2021-ESBL4440""","PDT001467019.1","aac(3)-IVa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-8=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,emrD=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,mdtM=COMPLETE,sat2=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE","aac(3)-IVa=COMPLETE,aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-8=COMPLETE,cyaA_S352T=POINT,glpT_E448K=POINT,gyrA_D87G=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=S,chloramphenicol=S,ciprofloxacin=R,colistin=S,ertapenem=S,gentamicin=R,imipenem=S,meropenem=S,nalidixic acid=R,sulfamethoxazole=R,temocillin=S,tetracycline=R,tigecycline=S,trimethoprim=S"
"E.coli and Shigella","ESBL4335","""ESBL4335"",""WUR_ESBL_2021-ESBL4335""","PDT001467061.1","aadA1=COMPLETE,acrF=COMPLETE,blaCTX-M-1=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,emrD=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aadA1=COMPLETE,blaCTX-M-1=COMPLETE,cyaA_S352T=POINT,glpT_E448K=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=S,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=R,temocillin=S,tetracycline=R,tigecycline=S,trimethoprim=S"
"E.coli and Shigella","33.60","""33.60"",""WUR_ESBL_2021-33.60""","PDT001467286.1","aadA1=COMPLETE,acrF=COMPLETE,aph(3')-Ia=COMPLETE,blaCTX-M-1=COMPLETE,blaEC=COMPLETE,dfrA1=COMPLETE,mdtM=COMPLETE,mph(A)=COMPLETE,mph(B)=COMPLETE,pmrB_Y358N=POINT,sul1=COMPLETE,tet(A)=COMPLETE","aadA1=COMPLETE,aph(3')-Ia=COMPLETE,blaCTX-M-1=COMPLETE,dfrA1=COMPLETE,mph(A)=COMPLETE,mph(B)=COMPLETE,pmrB_Y358N=POINT,sul1=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=S,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=R,temocillin=S,tetracycline=R,tigecycline=S,trimethoprim=R"
"E.coli and Shigella","ESBL4321","""ESBL4321"",""WUR_ESBL_2021-ESBL4321""","PDT001467070.1","acrF=COMPLETE,ampC_C-42T=POINT,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT","ampC_C-42T=POINT,glpT_E448K=POINT,pmrB_Y358N=POINT","amikacin=S,ampicillin=R,azithromycin=S,cefepime=S,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=R,ceftazidime=R,chloramphenicol=S,ciprofloxacin=S,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=S,temocillin=S,tetracycline=S,tigecycline=S,trimethoprim=S"
"E.coli and Shigella","34.68","""34.68"",""WUR_ESBL_2021-34.68""","PDT001467200.1","acrF=COMPLETE,ampC_C-42T=POINT,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT","ampC_C-42T=POINT,glpT_E448K=POINT,pmrB_Y358N=POINT","amikacin=S,ampicillin=R,azithromycin=S,cefepime=S,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=R,ceftazidime=R,chloramphenicol=S,ciprofloxacin=S,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=S,temocillin=S,tetracycline=S,tigecycline=S,trimethoprim=S"
"E.coli and Shigella","35.47","""35.47"",""WUR_ESBL_2021-35.47""","PDT001467140.1","acrF=COMPLETE,blaEC=COMPLETE,blaTEM-52=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT","blaTEM-52=COMPLETE,glpT_E448K=POINT,pmrB_Y358N=POINT","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=S,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=S,temocillin=S,tetracycline=S,tigecycline=S,trimethoprim=S"
"E.coli and Shigella","34.22","""34.22"",""WUR_ESBL_2021-34.22""","PDT001467245.1","aadA5=COMPLETE,acrF=COMPLETE,blaCTX-M-1=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT,sul2=COMPLETE","aadA5=COMPLETE,blaCTX-M-1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,pmrB_Y358N=POINT,sul2=COMPLETE","amikacin=R,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=S,colistin=S,ertapenem=S,gentamicin=R,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=R,temocillin=S,tetracycline=S,tigecycline=S,trimethoprim=R"
"E.coli and Shigella","33.68","""33.68"",""WUR_ESBL_2021-33.68""","PDT001467280.1","aadA5=COMPLETE,acrF=COMPLETE,blaCTX-M-1=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT,sul2=COMPLETE","aadA5=COMPLETE,blaCTX-M-1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,pmrB_Y358N=POINT,sul2=COMPLETE","amikacin=R,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=S,colistin=S,ertapenem=S,gentamicin=R,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=R,temocillin=S,tetracycline=S,tigecycline=S,trimethoprim=R"
"E.coli and Shigella","ESBL4373","""ESBL4373"",""WUR_ESBL_2021-ESBL4373""","PDT001467049.1","aadA2=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,blaTEM-52=COMPLETE,lnu(F)=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE","aadA2=COMPLETE,blaTEM-52=COMPLETE,lnu(F)=COMPLETE,tet(B)=COMPLETE","amikacin=R,ampicillin=R,azithromycin=S,cefepime=S,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=S,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=S,temocillin=S,tetracycline=R,tigecycline=S,trimethoprim=S"
"E.coli and Shigella","ESBL4338","""ESBL4338"",""WUR_ESBL_2021-ESBL4338""","PDT001467060.1","aadA2=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,blaTEM-52=COMPLETE,lnu(F)=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE","aadA2=COMPLETE,blaTEM-52=COMPLETE,lnu(F)=COMPLETE,tet(B)=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=S,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=S,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=S,temocillin=S,tetracycline=R,tigecycline=S,trimethoprim=S"
"E.coli and Shigella","ESBL4620","""ESBL4620"",""WUR_ESBL_2021-ESBL4620""","PDT001466962.1","aadA1=COMPLETE,aadA2=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-52=COMPLETE,dfrA1=COMPLETE,emrD=COMPLETE,glpT_E448K=POINT,lnu(F)=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aadA1=COMPLETE,aadA2=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-52=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,lnu(F)=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=S,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=S,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=R,temocillin=S,tetracycline=R,tigecycline=S,trimethoprim=R"
"E.coli and Shigella","ESBL4369","""ESBL4369"",""WUR_ESBL_2021-ESBL4369""","PDT001467051.1","aadA1=PARTIAL_END_OF_CONTIG,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,lnu(F)=COMPLETE,mdtM=COMPLETE,parC_E84G=POINT,sul1=COMPLETE,sul2=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE","aadA1=PARTIAL_END_OF_CONTIG,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,lnu(F)=COMPLETE,parC_E84G=POINT,sul1=COMPLETE,sul2=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=R,ciprofloxacin=R,colistin=S,ertapenem=R,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=R,sulfamethoxazole=R,temocillin=S,tetracycline=R,tigecycline=S,trimethoprim=R"
"E.coli and Shigella","ESBL4325","""ESBL4325"",""WUR_ESBL_2021-ESBL4325""","PDT001467064.1","aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-1=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT,sat2=COMPLETE,sul2=COMPLETE","aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-1=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_S83L=POINT,pmrB_Y358N=POINT,sat2=COMPLETE,sul2=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=R,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=R,sulfamethoxazole=R,temocillin=S,tetracycline=S,tigecycline=S,trimethoprim=R"
"E.coli and Shigella","34.16","""34.16"",""WUR_ESBL_2021-34.16""","PDT001467251.1","aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-1=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT,sat2=COMPLETE,sul2=COMPLETE","aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-1=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_S83L=POINT,pmrB_Y358N=POINT,sat2=COMPLETE,sul2=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=R,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=R,sulfamethoxazole=R,temocillin=S,tetracycline=S,tigecycline=S,trimethoprim=R"
"E.coli and Shigella","ESBL4537","""ESBL4537"",""WUR_ESBL_2021-ESBL4537""","PDT001466994.1","aac(3)-IId=COMPLETE,aadA2=COMPLETE,acrF=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA14=COMPLETE,emrD=COMPLETE,glpT_E448K=POINT,lnu(F)=COMPLETE,mdtM=COMPLETE,qnrS1=COMPLETE,sul3=COMPLETE,tet(A)=COMPLETE","aac(3)-IId=COMPLETE,aadA2=COMPLETE,blaCTX-M-55=COMPLETE,blaTEM-1=COMPLETE,dfrA14=COMPLETE,glpT_E448K=POINT,lnu(F)=COMPLETE,qnrS1=COMPLETE,sul3=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=R,colistin=S,ertapenem=R,gentamicin=R,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=R,temocillin=S,tetracycline=R,tigecycline=S,trimethoprim=R"
"E.coli and Shigella","ESBL4383","""ESBL4383"",""WUR_ESBL_2021-ESBL4383""","PDT001467043.1","aac(3)-IId=COMPLETE,aadA2=COMPLETE,acrF=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA14=COMPLETE,emrD=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,lnu(F)=COMPLETE,mdtM=COMPLETE,qnrS1=COMPLETE,sul3=COMPLETE,tet(A)=COMPLETE","aac(3)-IId=COMPLETE,aadA2=COMPLETE,blaCTX-M-55=COMPLETE,blaTEM-1=COMPLETE,dfrA14=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,lnu(F)=COMPLETE,qnrS1=COMPLETE,sul3=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=R,colistin=S,ertapenem=S,gentamicin=R,imipenem=S,meropenem=S,nalidixic acid=R,sulfamethoxazole=R,temocillin=S,tetracycline=R,tigecycline=S,trimethoprim=R"
"E.coli and Shigella","36.07","""36.07"",""WUR_ESBL_2021-36.07""","PDT001467100.1","aac(3)-IId=COMPLETE,aadA2=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,lnu(F)=COMPLETE,mdtM=COMPLETE,pmrB_Y358N=POINT,qnrS1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aac(3)-IId=COMPLETE,aadA2=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaTEM-1=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,lnu(F)=COMPLETE,pmrB_Y358N=POINT,qnrS1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=R,ciprofloxacin=R,colistin=S,ertapenem=S,gentamicin=R,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=R,temocillin=S,tetracycline=R,tigecycline=S,trimethoprim=S"
"E.coli and Shigella","35.68","""35.68"",""WUR_ESBL_2021-35.68""","PDT001467119.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaTEM=PARTIAL,floR=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT,qnrS1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaTEM=PARTIAL,floR=COMPLETE,glpT_E448K=POINT,pmrB_Y358N=POINT,qnrS1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=R,ciprofloxacin=R,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=R,temocillin=S,tetracycline=R,tigecycline=S,trimethoprim=S"
"E.coli and Shigella","34.62","""34.62"",""WUR_ESBL_2021-34.62""","PDT001467205.1","aadA5=COMPLETE,acrF=COMPLETE,blaCTX-M-1=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT,sul2=COMPLETE","aadA5=COMPLETE,blaCTX-M-1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,pmrB_Y358N=POINT,sul2=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=S,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=R,temocillin=S,tetracycline=S,tigecycline=S,trimethoprim=R"
"E.coli and Shigella","34.29","""34.29"",""WUR_ESBL_2021-34.29""","PDT001467237.1","aadA5=COMPLETE,acrF=COMPLETE,blaCTX-M-1=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT,sul2=COMPLETE","aadA5=COMPLETE,blaCTX-M-1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,pmrB_Y358N=POINT,sul2=COMPLETE","amikacin=S,ampicillin=R,azithromycin=S,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=S,colistin=S,ertapenem=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,sulfamethoxazole=R,temocillin=S,tetracycline=S,tigecycline=S,trimethoprim=R"
"E.coli and Shigella","34.75","""34.75"",""WUR_ESBL_2021-34.75""","PDT001467194.1","aac(3)-IIe=COMPLETE,aadA5=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_S80I=POINT,parE_L416F=POINT,sul1=COMPLETE,tet(B)=COMPLETE","aac(3)-IIe=COMPLETE,aadA5=COMPLETE,blaCTX-M-15=COMPLETE,dfrA17=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mph(A)=COMPLETE,parC_S80I=POINT,parE_L416F=POINT,sul1=COMPLETE,tet(B)=COMPLETE","amikacin=S,ampicillin=R,azithromycin=R,cefepime=R,cefotaxime-clavulanic acid=S,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=S,ceftazidime=R,chloramphenicol=S,ciprofloxacin=R,colistin=S,ertapenem=S,gentamicin=R,imipenem=S,meropenem=S,nalidixic acid=R,sulfamethoxazole=R,temocillin=S,tetracycline=R,tigecycline=S,trimethoprim=R"
