#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"Staphylococcus aureus","AR_0486","""AR_0486"",""SRS4324079""","PDT000458728.1","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mepA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,rpoB_H481D=POINT,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,parC_E84G=POINT,parC_S80Y=POINT,rpoB_H481D=POINT,tet(38)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=R,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_0485","""AR_0485"",""SRS4324076""","PDT000458731.1","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mepA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,rpoB_H481D=POINT,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,parC_E84G=POINT,parC_S80Y=POINT,rpoB_H481D=POINT,tet(38)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=R,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_417_S_aur"",""SRS14603989""","PDT001383514.1","abc-f=HMM,ant(9)-Ia=MISTRANSLATION,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,ant(9)-Ia=MISTRANSLATION,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_453_S_aur"",""SRS14603986""","PDT001383517.1","abc-f=HMM,ant(9)-Ia=MISTRANSLATION,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,ant(9)-Ia=MISTRANSLATION,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_449_S_aur"",""SRS14603982""","PDT001383521.1","abc-f=HMM,ant(9)-Ia=MISTRANSLATION,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,ant(9)-Ia=MISTRANSLATION,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_446_S_aur"",""SRS14603980""","PDT001383523.1","abc-f=HMM,ant(9)-Ia=MISTRANSLATION,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,ant(9)-Ia=MISTRANSLATION,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_428_S_aur"",""SRS14603967""","PDT001383536.1","abc-f=HMM,ant(9)-Ia=MISTRANSLATION,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,ant(9)-Ia=MISTRANSLATION,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_448_S_aur"",""SRS15307206""","PDT001440520.1","abc-f=HMM,ant(9)-Ia=MISTRANSLATION,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,ant(9)-Ia=MISTRANSLATION,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_0472","""AR_0472"",""SRS3159770""","PDT000326661.2","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0473"",""SRS3159769""","PDT000326667.2","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=I,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_0476","""AR_0476"",""SRS3159772""","PDT000353060.2","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_0477","""AR_0477"",""SRS4324082""","PDT000458725.1","blaI=COMPLETE,blaZ=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaZ=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_0478","""AR_0478"",""SRS4324074""","PDT000458733.1","blaI=COMPLETE,blaZ=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaZ=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_465_S_aur"",""SRS15307172""","PDT001440591.1","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_418_S_aur"",""SRS14603990""","PDT001383513.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,glpT_A100V=POINT,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,glpT_A100V=POINT,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_443_S_aur"",""SRS14603977""","PDT001383526.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,glpT_A100V=POINT,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,glpT_A100V=POINT,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_442_S_aur"",""SRS14603976""","PDT001383527.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,glpT_A100V=POINT,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,glpT_A100V=POINT,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_425_S_aur"",""SRS14603964""","PDT001383539.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,glpT_A100V=POINT,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,glpT_A100V=POINT,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR464","""AR464"",""AR_0464"",""SRS3163156""","PDT000313597.2","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,glpT_A100V=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,glpT_A100V=POINT,mecA=COMPLETE,mecR1=PARTIAL,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR466","""AR466"",""AR_0466"",""SRS3159765""","PDT000313594.2","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,dfrS1=COMPLETE,fusA_L461K=POINT,fusC=COMPLETE,glpT_A100V=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,parC_S80F=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,dfrS1=COMPLETE,fusA_L461K=POINT,fusC=COMPLETE,glpT_A100V=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,murA_E291D=POINT,murA_T396N=POINT,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR462","""AR462"",""AR_0462"",""SRS3163155""","PDT000313598.2","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,mecA=COMPLETE,mecR1=PARTIAL,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=NS,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=I"
"Staphylococcus aureus","AR_0470","""AR_0470"",""SRS3159777""","PDT000326665.2","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mecA=COMPLETE,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE,tet(L)=COMPLETE,tet(M)=COMPLETE","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mecA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE,tet(L)=COMPLETE,tet(M)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=R,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=R,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_0471","""AR_0471"",""SRS3163162""","PDT000326666.2","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,glpT_A100V=POINT,mecA=COMPLETE,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,glpT_A100V=POINT,mecA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_0467","""AR_0467"",""SRS3159766""","PDT000326668.2","aadD1=COMPLETE,abc-f=HMM,ant(9)-Ia=COMPLETE,ant(9)-Ia=PARTIAL,blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,abc-f=HMM,ant(9)-Ia=COMPLETE,ant(9)-Ia=PARTIAL,blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=NS,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=I"
"Staphylococcus aureus","AR_0469","""AR_0469"",""SRS3159768""","PDT000326670.2","aadD1=COMPLETE,abc-f=HMM,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,abc-f=HMM,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_475","""AR_0475"",""AR_475"",""SRS3163164""","PDT000343388.2","ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,glpT_A100V=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,sat4=COMPLETE,tet(38)=COMPLETE","ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,glpT_A100V=POINT,mecA=COMPLETE,mecR1=PARTIAL,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,sat4=COMPLETE,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_0481","""AR_0481"",""SRS4324086""","PDT000458721.1","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_0492","""AR_0492"",""SRS4324085""","PDT000458722.1","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,mepA=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,tet(38)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_0488","""AR_0488"",""SRS4324084""","PDT000458723.1","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,mepA=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,tet(38)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=I,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_0490","""AR_0490"",""SRS4324083""","PDT000458724.1","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_0463","""AR_0463"",""SRS4324081""","PDT000458726.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,murA_G257D=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,murA_G257D=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_0487","""AR_0487"",""SRS4324080""","PDT000458727.1","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,mepA=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,tet(38)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=I,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
