#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"Klebsiella pneumoniae","MRSN430405","""MRSN430405""","PDT001128438.2","aac(6')-Ib=COMPLETE,aadA2=COMPLETE,aph(3')-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,ompK36_D135DGD=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE","aac(6')-Ib=COMPLETE,aadA2=COMPLETE,aph(3')-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,ompK36_D135DGD=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE","amikacin=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=R,cefoxitin=R,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=R,gentamicin=I,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=I,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN365679","""MRSN365679""","PDT001128448.2","aac(6')-Ib=COMPLETE,aadA2=COMPLETE,arr-2=COMPLETE,blaCTX-M-15=COMPLETE,blaNDM-1=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,ble=COMPLETE,catB=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,erm(B)=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=PARTIAL,parC_S80I=POINT,qnrB1=COMPLETE,rmtF1=COMPLETE,sul1=COMPLETE","aac(6')-Ib=COMPLETE,aadA2=COMPLETE,arr-2=COMPLETE,blaCTX-M-15=COMPLETE,blaNDM-1=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,ble=COMPLETE,catB=COMPLETE,dfrA12=COMPLETE,erm(B)=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=PARTIAL,parC_S80I=POINT,qnrB1=COMPLETE,rmtF1=COMPLETE,sul1=COMPLETE","amikacin=I,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=R,cefoxitin=R,cefpodoxime=R,ceftazidime-avibactam=R,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN564304","""MRSN564304""","PDT001128418.2","aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB25=COMPLETE,pmrB_R256G=POINT,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB25=COMPLETE,pmrB_R256G=POINT,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=I,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=I,ceftolozane-tazobactam=S,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=I,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN583114","""MRSN583114""","PDT001128415.2","aadA2=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaSHV-27=COMPLETE,catA2=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB25=COMPLETE,qnrS1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aadA2=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaSHV-27=COMPLETE,catA2=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB25=COMPLETE,qnrS1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=S,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN479404","""MRSN479404""","PDT001128432.2","aac(6')-Ib=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,blaCTX-M-15=COMPLETE,blaNDM-1=COMPLETE,blaOXA-9=COMPLETE,blaOXA=PARTIAL_END_OF_CONTIG,blaSHV-1=COMPLETE,blaTEM=COMPLETE,ble=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83F=POINT,mcr-1.1=COMPLETE,ompK36_D135DD=POINT,oqxA=COMPLETE,oqxB32=COMPLETE,parC_E84K=POINT,sul1=COMPLETE,tet(B)=COMPLETE","aac(6')-Ib=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,blaCTX-M-15=COMPLETE,blaNDM-1=COMPLETE,blaOXA-9=COMPLETE,blaOXA=PARTIAL_END_OF_CONTIG,blaSHV-1=COMPLETE,blaTEM=COMPLETE,ble=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83F=POINT,mcr-1.1=COMPLETE,ompK36_D135DD=POINT,oqxA=COMPLETE,oqxB32=COMPLETE,parC_E84K=POINT,sul1=COMPLETE,tet(B)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=R,cefoxitin=R,cefpodoxime=R,ceftazidime-avibactam=R,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN517281","""MRSN517281""","PDT001128427.2","aac(6')-Ib=COMPLETE,aadA2=COMPLETE,arr-2=COMPLETE,blaCTX-M-15=COMPLETE,blaNDM-5=COMPLETE,blaOXA-181=COMPLETE,blaSHV-11=COMPLETE,ble=COMPLETE,catA2=COMPLETE,catB=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,ompK36_T136TDT=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,qnrB1=COMPLETE,rmtF=PARTIAL_END_OF_CONTIG,sul1=COMPLETE","aac(6')-Ib=COMPLETE,aadA2=COMPLETE,arr-2=COMPLETE,blaCTX-M-15=COMPLETE,blaNDM-5=COMPLETE,blaOXA-181=COMPLETE,blaSHV-11=COMPLETE,ble=COMPLETE,catA2=COMPLETE,catB=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,ompK36_T136TDT=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,qnrB1=COMPLETE,rmtF=PARTIAL_END_OF_CONTIG,sul1=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=R,cefoxitin=R,cefpodoxime=R,ceftazidime-avibactam=R,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=R,gentamicin=I,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=R,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN366562","""MRSN366562""","PDT001128447.2","aac(6')-Ib=COMPLETE,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,arr-2=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-181=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,catB=COMPLETE,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87G=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,ompK36_T136TDT=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,rmtF1=COMPLETE,sul2=COMPLETE","aac(6')-Ib=COMPLETE,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,arr-2=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-181=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,catB=COMPLETE,dfrA14=COMPLETE,fosA=COMPLETE,gyrA_D87G=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,ompK36_T136TDT=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,rmtF1=COMPLETE,sul2=COMPLETE","amikacin=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=I,cefoxitin=R,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=R,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=R,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=R,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN669448","""MRSN669448""","PDT001128411.2","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaKPC-3=COMPLETE,blaOXA-1=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-28=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB19=COMPLETE,parC_S80I=POINT,qnrB1=COMPLETE,sul2=COMPLETE","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaKPC-3=COMPLETE,blaOXA-1=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-28=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB19=COMPLETE,parC_S80I=POINT,qnrB1=COMPLETE,sul2=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=I,cefoxitin=R,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=I,tigecycline=I,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN13748","""MRSN13748""","PDT001128535.2","aac(3)-IId=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-14=COMPLETE,blaLAP-2=COMPLETE,blaOXA-48=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,qnrS1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,tet(D)=COMPLETE","aac(3)-IId=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-14=COMPLETE,blaLAP-2=COMPLETE,blaOXA-48=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA1=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,qnrS1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,tet(D)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=R,cefoxitin=R,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=I,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=R,tobramycin=I,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN761403","""MRSN761403""","PDT001128390.2","aac(6')-Ib=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,blaKPC-2=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-12=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,catA1=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(6')-Ib=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,blaKPC-2=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-12=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,catA1=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=R,cefoxitin=R,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=I,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN750999","""MRSN750999""","PDT001128391.2","blaSHV-27=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB25=COMPLETE","blaSHV-27=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB25=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN742743","""MRSN742743""","PDT001128392.2","blaSHV-26=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE","blaSHV-26=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=I,piperacillin-tazobactam=S,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN750877","""MRSN750877""","PDT001128393.2","blaSHV-1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA10=COMPLETE,oqxB25=COMPLETE","blaSHV-1=COMPLETE,fosA=COMPLETE,oqxA10=COMPLETE,oqxB25=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=I,piperacillin-tazobactam=S,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN736213","""MRSN736213""","PDT001128394.2","blaSHV-207=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE","blaSHV-207=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=I,piperacillin-tazobactam=S,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN731029","""MRSN731029""","PDT001128396.2","aac(3)-IId=COMPLETE,blaCTX-M-14=COMPLETE,blaLAP=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,pmrB_R256G=POINT,qnrS1=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE","aac(3)-IId=COMPLETE,blaCTX-M-14=COMPLETE,blaLAP=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,pmrB_R256G=POINT,qnrS1=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=S,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=I,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=I,meropenem=S,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=I,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN702261","""MRSN702261""","PDT001128397.2","aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-187=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB25=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-187=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB25=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=I,ceftolozane-tazobactam=S,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN702325","""MRSN702325""","PDT001128398.2","aph(3'')-Ib=COMPLETE,aph(3')-Ia=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA11=COMPLETE,oqxB19=COMPLETE,pmrB_R256G=POINT,sul2=COMPLETE,tet(D)=COMPLETE","aph(3'')-Ib=COMPLETE,aph(3')-Ia=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,fosA=COMPLETE,oqxA11=COMPLETE,oqxB19=COMPLETE,pmrB_R256G=POINT,sul2=COMPLETE,tet(D)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=I,tetracycline=R,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN730567","""MRSN730567""","PDT001128399.2","blaSHV=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE","blaSHV=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN728987","""MRSN728987""","PDT001128400.2","aac(3)-IId=COMPLETE,aadA2=COMPLETE,blaCTX-M-55=COMPLETE,blaSHV-32=COMPLETE,blaTEM-1=COMPLETE,bleO=COMPLETE,dfrA32=COMPLETE,emrD=COMPLETE,ere(A)=COMPLETE,floR=COMPLETE,fosA=COMPLETE,mcr-3.20=COMPLETE,ompK35_E132K=POINT,oqxA10=COMPLETE,oqxB19=COMPLETE,qnrS1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,tet(M)=COMPLETE","aac(3)-IId=COMPLETE,aadA2=COMPLETE,blaCTX-M-55=COMPLETE,blaSHV-32=COMPLETE,blaTEM-1=COMPLETE,bleO=COMPLETE,dfrA32=COMPLETE,ere(A)=COMPLETE,floR=COMPLETE,fosA=COMPLETE,mcr-3.20=COMPLETE,ompK35_E132K=POINT,oqxA10=COMPLETE,oqxB19=COMPLETE,qnrS1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,tet(M)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=S,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=S,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=I,trimethoprim-sulfamethoxazole=R"
